384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,258,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,260,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,258,258,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,256,256,256,256,256,256,256,256,256,256,256,256,256,260,256,256,256,256,256,256,256,256,256,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,640,640,640,640,640,640,640,640,640,640,640,264,264,264,264,264,264,264,640,640,640,640,640,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,516,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,514,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,514,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,513,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
384,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,384,,,,,,,,,,,,,,,,,,,,,,,,,,
